6665722 | 2611311
2557460 | 1857260
3402834 | 924410
6683365 | 1228523
2017677 | 547563
2566610 | 799059
2898296 | 495951
2221136 | 602543
3336262 | 695471
3030191 | 500877
3073372 | 680206
3992399 | 2410742
11388815 | 481323
2552600 | 691922
1736795 | 421731
1670660 | 341158
2106613 | 578905
2581522 | 738326
1767493 | 416099
1795904 | 412083
2176332 | 609679
3104106 | 643105
2368451 | 1410737
2958254 | 463679
2488356 | 473444
4643602 | 1705012
6649675 | 3804448
1981132 | 1339594
2023461 | 1249466
2169058 | 1497600
1675479 | 1101046
1582844 | 1069924
2668341 | 960920
2590199 | 1138333
8053094 | 1181040
20943415 | 1136192
4377001 | 616879
2087606 | 534453
1956749 | 495917
2853827 | 498696
2456187 | 409114
2504108 | 812781
1776818 | 353249
2375769 | 691434
2308222 | 684271
2447752 | 731829
9716234 | 3877125
2404048 | 789077
2771962 | 923110
2282447 | 650268
2984414 | 539648
2310379 | 675537
4891420 | 908571
4891420 | 908571
2756657 | 414148
2896479 | 577169
3116889 | 721507
2326020 | 697615
1682495 | 336565
2026908 | 545959
2716816 | 877674
8173066 | 2615309
6059975 | 3251396
4231934 | 942848
20935144 | 942848
2615121 | 1297299
1638087 | 1120824
2481888 | 2008764
3849190 | 3311589
2412234 | 1169706
2349917 | 1146807
1864550 | 1186254
1499797 | 971401
2475630 | 971401
2905745 | 632058
18893738 | 1495123
2908435 | 897396
4958506 | 897396
1639487 | 389966
2836134 | 717240
5198084 | 759205
2870709 | 516497
3109615 | 2125939
3109615 | 2125939
10120304 | 5370056
8489145 | 4401230
1841533 | 1218132
2215819 | 1681244
3379463 | 2957244
1925670 | 1273128
3788344 | 2209280
1856261 | 1252446
1769807 | 1101083
2028721 | 764330
2057803 | 1355620
2873620 | 1361313
1603710 | 1041578
2535988 | 1126000
2317659 | 1062859
3564158 | 1339767
1710122 | 1133127
2206988 | 1401841
2318355 | 1413868
1733001 | 1171413
1810979 | 1177843
1932477 | 1351574
4234041 | 3626939
2707172 | 926940
2805561 | 1560926
2148409 | 595961
2430811 | 1486142
3157847 | 690214
4885408 | 439904
1645529 | 1110172
2667621 | 1179817
2342106 | 1477499
7264012 | 1477499
1638519 | 797944
2396430 | 1125706
3086264 | 1493833
1789086 | 1122121
5227901 | 1692493
7348865 | 6118797
4432834 | 1083546
1956376 | 1408376
1515771 | 998698
4476544 | 662763
1595427 | 383574
2233279 | 667674
3168671 | 577103
1698511 | 426640
1947959 | 508512
2029736 | 595117
1734172 | 384816
2192387 | 761358
1791965 | 548941
1502672 | 776100
1841221 | 916494
1634579 | 1055691
1951783 | 1390626
2070852 | 1005257
6603712 | 5981496
7066809 | 476858
1506727 | 905338
2181718 | 1428722
1794825 | 1124998
4941406 | 1124998
1820894 | 1238076
2362317 | 1526012
3962716 | 1106140
2451556 | 1474925
1497590 | 1011851
1520243 | 1052030
2017967 | 1428719
7543156 | 4558461
10940836 | 4558461
2423212 | 1176047
2196624 | 1075441
2085301 | 1413023
2670398 | 1245684
2661646 | 1300580
5405373 | 1610333
3804443 | 1134038
2594874 | 780258
2686429 | 524965
2940399 | 469446
3031070 | 717131
1770961 | 1267962
1926682 | 1311916
2313335 | 964592
3274440 | 1177533
1564436 | 1079554
3015322 | 1005264
3869084 | 765935
1940293 | 1277170
1970433 | 1286136
1645815 | 1067492
1605312 | 1078298
1838996 | 1274146
2557616 | 677331
2123500 | 1462026
8511972 | 4526066
1748659 | 1164061
2898445 | 1309652
1980517 | 1234992
3287342 | 1098797
2532019 | 643451
2062415 | 571519
2524172 | 396251
4811798 | 456917
2406525 | 746613
2089761 | 587316
2445489 | 735655
6741984 | 503248
2729441 | 1319170
2935687 | 1080526
2378139 | 1034014
1488530 | 1006750
2283999 | 1006164
2704720 | 1270649
2358465 | 1137228
1581601 | 1099037
1953613 | 1371589
5200385 | 4638714
2687700 | 637935
1848337 | 389571
1624541 | 347215
4923125 | 646700
1706318 | 375738
1921815 | 539489
4108830 | 442167
2660466 | 1241245
1951489 | 1356846
1682897 | 1059686
1883391 | 1251483
2443791 | 1189106
2167422 | 1330322
3383204 | 1810146
4668452 | 1243049
2481335 | 1201436
1741341 | 1137105
1442484 | 986269
2816143 | 1737226
1968830 | 1331748
1710943 | 1081002
1438037 | 953772
2960214 | 1083135
2404920 | 774335
3938550 | 1094333
3938550 | 1094333
1990432 | 524613
4281233 | 681385
1618420 | 376708
3991096 | 1474429
2501052 | 1035878
4294299 | 975846
3254719 | 775973
2079906 | 928927
2030642 | 1368847
8209713 | 4364717
1570850 | 1107124
2825652 | 1316849
1781319 | 1170111
4962139 | 1428131
1771418 | 1148618
8169255 | 4406370
2430163 | 1859072
4558465 | 3803389
2430892 | 1846174
11428411 | 3178773
2183309 | 494680
6013309 | 430032
8457070 | 430032
2262768 | 659400
1718615 | 434912
33473459 | 1074539
2065042 | 1294994
1690227 | 1148966
3348610 | 997582
1665065 | 1026634
3410565 | 1922027
4739451 | 4269273
592398 | 1509117
4313228 | 1039434
1754218 | 412950
2578168 | 803430
2047312 | 583120
3211174 | 635453
2931850 | 525506
3187445 | 662639
3078205 | 603139
1917318 | 458258
3750511 | 522494
2887461 | 994880
11097415 | 723180
2663026 | 852630
2622352 | 555989
2143628 | 1282631
2712200 | 520211
3380989 | 768809
2372736 | 781058
1898756 | 505309
1982606 | 981242
4828510 | 981242
2351355 | 1680332
2616993 | 1371434
4923566 | 2251090
6139145 | 2251090
7103953 | 2251090
2907854 | 558532
2632400 | 979781
2769939 | 1279320
14707387 | 2639538
4010188 | 591920
4010188 | 591920
2569882 | 802769
6555796 | 636579
10914460 | 636579
1792224 | 1321543
2594009 | 1244976
2604179 | 930595
1982761 | 1308360
1619614 | 1057547
1668918 | 1099040
2254988 | 1770167
3412283 | 2982590
1983522 | 1342235
1896183 | 1309883
3075470 | 1037037
2628328 | 2011387
4843528 | 3479924
3875411 | 762433
5134550 | 762433
1829547 | 466318
5797934 | 1138126
7801844 | 5587086
1983645 | 1390140
3622802 | 1196790
1714146 | 1178289
2083209 | 1041837
2505203 | 1067450
2516702 | 1906098
3945461 | 3369289
2211033 | 1665693
3864495 | 1331825
2086079 | 1285323
2442574 | 1751257
3628733 | 3201204
1812141 | 1192015
2417581 | 1035695
5719240 | 1035695
2458095 | 1856935
3909760 | 3319819
8827238 | 4829412
2046173 | 1525771
1930448 | 1348993
1704132 | 1105903
12880042 | 1105903
2985711 | 642840
3034995 | 993676
2846051 | 1479696
10848109 | 7039677
2368416 | 1166935
2006531 | 1361972
6020225 | 1216901
2061653 | 1597464
4953120 | 2873613
1445512 | 1009778
2095021 | 1409439
2198805 | 618668
3234218 | 517220
5594030 | 958706
1817278 | 439930
2947966 | 1241695
2432598 | 447564
2138442 | 578653
3738070 | 1498170
2020888 | 1272366
2416767 | 1553282
2584512 | 1188631
4496719 | 1188631
1612758 | 1109844
2037595 | 542286
2230935 | 643834
2135913 | 553384
1964135 | 537222
2229136 | 655801
2117521 | 551358
2590537 | 681251
2751303 | 796174
2586962 | 738128
2217238 | 528905
2222035 | 557593
6586687 | 1751338
1858092 | 1225801
2020358 | 1338026
2708881 | 1183648
1691157 | 1206646
2773659 | 1171519
2773211 | 1402206
2281005 | 973173
20028477 | 973173
2563105 | 1506631
2666860 | 1611549
2606391 | 1115630
2174691 | 1063782
1384270 | 987037
2065645 | 519305
2809085 | 586280
2487085 | 397709
2000243 | 486902
2955931 | 374795
1920692 | 518604
3086130 | 536526
1746222 | 392881
7038950 | 629416
6885364 | 1001523
2578324 | 1132367
1959267 | 1323491
1805942 | 823760
1497535 | 977138
1519165 | 1020327
2417705 | 1032484
3617027 | 876147
4616671 | 876147
1937331 | 552622
2762575 | 968106
1935657 | 1418231
1636304 | 1077029
1507146 | 1054903
2579475 | 1022809
2468302 | 1118451
2948579 | 1486094
1515953 | 1003021
2825480 | 1035940
1919821 | 1457907
3531354 | 2847945
3178369 | 681060
1761624 | 395048
4614038 | 2068035
5694610 | 2068035
7414813 | 5522661
2724116 | 1909196
3133031 | 1052207
2937721 | 1653895
4130413 | 3695997
3271133 | 1159507
3194836 | 1323056
11122673 | 7204045
2567840 | 1804448
6725875 | 3973555
9582124 | 3973555
2812388 | 848544
1740648 | 389863
1781635 | 1022095
12319138 | 7410557
12319138 | 7410557
3077310 | 1150441
1748915 | 434415
2173505 | 537192
2296197 | 595395
2296197 | 595395
1982692 | 519348
2004227 | 497182
2451386 | 616535
2499478 | 686674
4085336 | 539670
1767640 | 564133
4715113 | 793682
2409978 | 1019342
3107855 | 1512800
15108640 | 6219200
1699420 | 355578
8468108 | 3823626
7368527 | 5144210
2061025 | 536511
3157406 | 747129
2428737 | 705077
2156591 | 614350
13457451 | 4738237
24339122 | 4738237
3702050 | 2594098
2724931 | 879819
2462414 | 1148285
2334741 | 1155686
1737957 | 1137310
3239304 | 676956
4391278 | 791778
1708721 | 396019
2898843 | 665738
2178199 | 614201
2795487 | 544433
2033296 | 520834
2967135 | 531801
4979818 | 451094
2408926 | 1867212
3845593 | 3259870
2024484 | 1352154
1951809 | 934918
2101834 | 1295980
3341653 | 2939903
4811241 | 1355358
1456641 | 978196
3699774 | 978196
4363300 | 1073829
2316344 | 1157237
2275280 | 1078951
1357376 | 924911
2312751 | 1512370
1912568 | 1249308
2778598 | 2213633
2012603 | 524979
1835533 | 541761
2948412 | 1445033
2055656 | 1400487
2308567 | 986401
1978616 | 1271776
3408672 | 1091611
1262157 | 676983
2973756 | 976238
1450124 | 1033302
12889389 | 4925928
3559224 | 897352
2556280 | 434297
4977045 | 493788
2198090 | 568776
1857459 | 466488
2672612 | 700341
2701199 | 397057
2308852 | 610913
3490556 | 384225
2289333 | 681999
4331708 | 1811972
4331708 | 1811972
1910989 | 484979
2031787 | 545135
3048547 | 558503
1482126 | 503466
2071372 | 567907
7201885 | 684255
3736720 | 2137626
5038127 | 2137626
6765242 | 5120296
2701300 | 1435438
2246494 | 1725627
4596759 | 3089013
1484081 | 952928
2965634 | 1452107
2367689 | 927616
2176763 | 1410157
1521822 | 992942
2563094 | 1160932
8047010 | 1126495
5241748 | 1046084
2127257 | 575124
2579140 | 807272
3800238 | 1053769
2226017 | 1337104
2408313 | 1035482
2005106 | 1513637
4121593 | 3243304
2578721 | 1204655
1564914 | 1038477
2476390 | 1394556
2371121 | 1568391
2547784 | 1253222
2077420 | 1406433
1991874 | 1283732
3177805 | 1113269
2026796 | 905838
2308896 | 369203
1967821 | 622611
2141856 | 1097314
1419510 | 990386
1688923 | 1111238
3268594 | 947222
2451231 | 1652611
1396014 | 956218
2177248 | 1073430
8003946 | 4224819
1486588 | 1070996
1568111 | 1038315
1900122 | 1270413
1610130 | 1080679
1917564 | 1311921
2334643 | 934706
2027646 | 1265292
2108106 | 1425169
1449620 | 983693
1551061 | 1057565
2308141 | 990562
1819762 | 1287900
14454305 | 1140232
1924559 | 1447109
3309281 | 2728019
2336939 | 1500650
