16618815 | 5423542
16618815 | 5423542
16618815 | 5423542
4878733 | 1042123
5829788 | 1489219
11003387 | 1489219
2452165 | 662052
4436397 | 868901
2433570 | 663414
7608701 | 1060752
7608701 | 1060752
3366116 | 844437
5667939 | 1237607
7291857 | 1237607
9843713 | 1237607
6733949 | 1439887
9204336 | 1439887
11745070 | 1933956
11745070 | 1933956
40107382 | 1933956
6618823 | 3863660
6618823 | 3863660
16724227 | 3863660
4245098 | 1074350
4245098 | 1074350
4245098 | 1074350
2270748 | 591273
2161052 | 497423
3389573 | 598971
16765178 | 735270
1452239 | 882446
1452239 | 882446
4513812 | 882446
4513812 | 882446
2835521 | 945726
2051754 | 554064
3399411 | 1091957
5354201 | 777129
4252053 | 1350918
3749899 | 476802
3749899 | 476802
3854386 | 894835
2434345 | 701387
4127055 | 701387
2350168 | 624317
3946529 | 796829
2634419 | 718383
4047084 | 744370
7730673 | 3358783
7730673 | 3358783
10347076 | 3358783
12477891 | 3358783
14053654 | 3358783
17627445 | 3358783
2299433 | 587355
4549557 | 692154
4497688 | 974393
4497688 | 974393
4425046 | 1321870
4425046 | 1321870
8489115 | 1777754
8489115 | 1777754
8489115 | 1777754
2622130 | 786125
10693056 | 786125
3650460 | 755413
3126810 | 1062011
4091184 | 997470
5757449 | 1755828
5499897 | 2958698
5499897 | 2958698
5499897 | 2958698
4016914 | 724465
4940252 | 724465
2295758 | 594408
4462612 | 1754873
6174607 | 1754873
4077089 | 514508
9316934 | 1533541
9316934 | 1533541
9316934 | 1533541
3914022 | 904975
2421471 | 692252
5295686 | 720040
3235760 | 586017
2845076 | 831573
20707983 | 831573
2246862 | 560231
4365814 | 1741605
4365814 | 1741605
4365814 | 1741605
4365814 | 1741605
11037618 | 5928933
5533822 | 2751915
4236237 | 800162
5779852 | 1127664
7134427 | 1127664
4906589 | 1353826
4906589 | 1353826
4906589 | 1353826
5432238 | 2063547
5432238 | 2063547
7733342 | 2063547
2776459 | 916927
3820880 | 1320957
3395819 | 634507
3005325 | 488537
3307710 | 1490079
7773321 | 1490079
7773321 | 1490079
7773321 | 1490079
11402455 | 1490079
2578549 | 707193
3376752 | 610899
2635050 | 731435
2267959 | 616163
4700249 | 1855776
4959871 | 1149695
6804089 | 1149695
4843351 | 1233258
4843351 | 1233258
4843351 | 1233258
2352115 | 670022
3360874 | 627923
2756142 | 734060
2750739 | 719783
304893 | 891717
3137460 | 616661
3137460 | 616661
8507830 | 502926
2206101 | 441044
2033081 | 490201
23653547 | 490201
2581770 | 732089
3088774 | 1024519
5409778 | 679375
4290126 | 623495
4290126 | 623495
4960180 | 1381935
7714870 | 1381935
7714870 | 1381935
4436066 | 1470527
4436066 | 1470527
2490676 | 563607
4464861 | 1328806
4464861 | 1328806
4493686 | 927223
3950970 | 472917
3950970 | 472917
3468264 | 1684233
3468264 | 1684233
4531591 | 617121
1870579 | 420412
9738886 | 420412
3787296 | 833447
1990307 | 1085617
3695020 | 1085617
5264053 | 1412630
5264053 | 1412630
3277219 | 507431
6840466 | 507431
3972177 | 752770
2390078 | 638307
2390078 | 638307
4427189 | 638307
5413901 | 638307
2289269 | 552362
7286221 | 4136762
12926631 | 10091308
21357455 | 10091308
4592823 | 4166451
12481789 | 2904157
2749279 | 869054
7068669 | 1042187
8695503 | 1042187
10003082 | 4258028
17445955 | 7943437
3297454 | 2123240
4978324 | 4293398
1836157 | 1073049
1881414 | 1150111
3795015 | 2020799
1811685 | 1107905
2519498 | 1490478
2352586 | 1619741
3831331 | 3123438
2156479 | 1279590
1951510 | 1126512
2357606 | 662969
4021868 | 692817
6684774 | 3583731
5428573 | 672408
2344123 | 543036
1812160 | 1106845
7634440 | 1106845
7634440 | 1106845
9860674 | 1106845
5340917 | 434189
4628741 | 527874
2414507 | 695650
1850502 | 371314
1943407 | 459899
9060559 | 3029047
9060559 | 3029047
9060559 | 3029047
9060559 | 3029047
9060559 | 3029047
3100096 | 1189907
3764355 | 1189907
2959512 | 1585298
2250282 | 568882
2415066 | 568616
6250585 | 1730177
6250585 | 1730177
11917306 | 1730177
11917306 | 1730177
11917306 | 1730177
11917306 | 1730177
4390634 | 1733302
4390634 | 1733302
2309880 | 622829
12146245 | 5988989
12146245 | 5988989
12146245 | 5988989
2834587 | 10032296
2834587 | 10032296
11019156 | 3434334
14586067 | 3434334
18155986 | 3434334
27738257 | 3434334
44493834 | 3434334
3732978 | 488981
3379481 | 878673
6586207 | 836699
6586207 | 836699
6586207 | 836699
6586207 | 836699
6586207 | 836699
1896322 | 490335
3131384 | 490335
3312525 | 1113151
4441280 | 948718
2971805 | 505598
8141622 | 701349
8141622 | 701349
14755981 | 701349
23083275 | 701349
2854248 | 701349
5159069 | 376237
5159069 | 376237
2571457 | 790628
2386083 | 666196
1692787 | 382371
2749386 | 899316
1744092 | 388964
5553044 | 862813
5553044 | 526751
3374776 | 526751
9888481 | 526751
1873181 | 431494
3500979 | 887319
2022261 | 528049
1873349 | 450219
2786569 | 396553
2151036 | 625730
8926008 | 2540196
10963009 | 2540196
10963009 | 2540196
16608574 | 2540196
4110818 | 1412910
4110818 | 1412910
3105382 | 1115048
2161019 | 614020
1900051 | 446478
2102044 | 562277
4686497 | 748138
4686497 | 748138
7498618 | 748138
7498618 | 748138
8842931 | 1196391
8842931 | 1196391
8842931 | 1196391
