11413339 | 3453429
3572610 | 1062083
4716111 | 954947
5614280 | 1275813
8515665 | 1275813
2791026 | 775479
11813893 | 1028838
11813893 | 1028838
23001985 | 899914
30992244 | 994073
10709383 | 1122459
10709383 | 1122459
2879145 | 740877
4780681 | 740877
6564464 | 740877
4616659 | 759107
2164430 | 1418405
2164430 | 1418405
35029888 | 1576611
70269387 | 1576611
3806975 | 1648355
4915185 | 2420850
8401391 | 1191031
28112237 | 1191031
4354866 | 2466926
4415433 | 2536175
4415433 | 2536175
4415433 | 2536175
2864098 | 1206178
4596668 | 1388900
5573255 | 716544
5573255 | 716544
28371462 | 716544
3581812 | 1048357
8790174 | 1736192
8790174 | 1736192
8790174 | 1736192
12271377 | 1736192
2174051 | 532041
3979146 | 1916376
2255889 | 875174
4623472 | 1052529
4881859 | 1704301
4824725 | 1236037
5297435 | 1188877
13044611 | 1188877
13044611 | 1188877
13044611 | 1188877
20459741 | 1277781
8091487 | 1079472
4363373 | 2352526
6051730 | 1821847
4942712 | 1437588
5324729 | 2688311
3390835 | 1386814
2005931 | 447224
3963135 | 1223878
2834312 | 1186661
1968189 | 455062
5029921 | 1186661
3590835 | 1448475
2601910 | 987744
2324591 | 604957
2715837 | 783395
8037388 | 599382
2242825 | 2665859
8711062 | 2665859
8711062 | 2665859
2999190 | 1050545
5159086 | 1162712
7665629 | 1162712
4714970 | 1602211
2457581 | 631753
3267971 | 1446202
1321011 | 1446202
6290295 | 3644453
2147215 | 564893
4301065 | 1162906
4233381 | 1650208
4794365 | 521436
3461929 | 754259
3936617 | 1238112
3129961 | 1282302
1857742 | 410410
3071224 | 538364
2483435 | 682993
2276459 | 547864
2292467 | 571803
4107683 | 545799
4107683 | 545799
2101502 | 515293
5406194 | 515293
4897704 | 5944156
6344798 | 547016
6344798 | 547016
8974984 | 547016
4549251 | 2829692
5576569 | 632698
2533132 | 779111
2312207 | 608509
3252511 | 506473
3087352 | 1570459
6623769 | 3064232
2133261 | 459169
2133261 | 459169
5042271 | 570137
5042271 | 570137
3058964 | 570137
592317 | 464378
4408488 | 1088900
4408488 | 1088900
30226122 | 1088900
2841016 | 827529
3670344 | 1573416
4929302 | 1902097
1022718 | 1178657
5095298 | 1256036
5095298 | 1256036
5095298 | 1256036
2359736 | 718238
6070257 | 718238
2716983 | 868558
4346524 | 2202706
9175286 | 563061
5218254 | 885402
9887660 | 3670775
9887660 | 3670775
9887660 | 3670775
2461764 | 683479
2805204 | 483114
1970513 | 474112
1946234 | 445445
3048678 | 1145231
3595565 | 1204958
3595565 | 1204958
2148042 | 559281
4009984 | 559281
1869940 | 419346
1853424 | 425376
3348207 | 425376
3348207 | 425376
2326429 | 590624
3389802 | 996233
1917006 | 504869
2339726 | 672237
4005145 | 1410129
6247968 | 1410129
2007328 | 478736
3094027 | 651726
7827446 | 954482
10927485 | 954482
43356333 | 954482
4903580 | 1143711
3409235 | 505364
