5926129 | 861176
2756042 | 859047
2834362 | 412883
2555938 | 774593
2650162 | 481941
2350109 | 442680
4192708 | 1263000
4373705 | 1495626
2159521 | 567973
2905006 | 567973
3048304 | 852078
9636071 | 5047794
9636071 | 5047794
2018192 | 520212
4057109 | 2567813
3073601 | 1016161
1794798 | 427431
3758485 | 1189740
4106716 | 954184
4106716 | 954184
2994221 | 628945
6350592 | 628945
1083064 | 1461173
507608 | 5965471
9939998 | 3895798
10478035 | 3895798
10478035 | 3895798
4701476 | 1032561
4701476 | 1032561
2471518 | 765923
1633722 | 364512
142784 | 2025380
142784 | 2025380
2906221 | 521747
2906221 | 521747
2288813 | 684764
1989313 | 533092
2954473 | 442255
2922566 | 403446
1781470 | 362040
5323379 | 1569937
5323379 | 1569937
3959317 | 650420
3959317 | 650420
3124807 | 694243
1811058 | 465099
4880559 | 1763820
3995177 | 748784
3995177 | 748784
3995177 | 748784
4774998 | 969042
6630438 | 969042
7715352 | 969042
8783648 | 969042
1798687 | 1215308
3868075 | 1892505
2036248 | 1226984
438988 | 7059823
8656560 | 1710505
10599263 | 1710505
10599263 | 1761640
10599263 | 1761640
14068459 | 1761640
20249911 | 1761640
2282834 | 688654
2842496 | 581470
2518787 | 767705
3457220 | 1285625
2501031 | 436351
10020793 | 5400218
1783824 | 11592472
2542148 | 3856270
4519848 | 3385116
7614840 | 3385116
12026107 | 3385116
28018805 | 3385116
8870341 | 1776104
7757002 | 850624
2131930 | 1268245
9179498 | 1268245
9179498 | 1268245
20242344 | 1268245
2755924 | 1238232
1644248 | 1063985
6545882 | 6112500
2690772 | 562878
2347699 | 741261
1926253 | 553405
2341348 | 509025
2341348 | 509025
1686005 | 393217
6377925 | 56459
11218109 | 5047495
2838312 | 1634284
1980178 | 1245290
2414020 | 1133970
2596495 | 1538422
3895634 | 1369442
3617306 | 2916487
2002422 | 1510473
2793724 | 1510473
4675736 | 3868322
3173362 | 2162864
4747491 | 4109372
1302442 | 880835
1985738 | 879265
6071675 | 879265
2403946 | 1181920
2272389 | 952122
4584514 | 2874371
5784290 | 2874371
2385722 | 1070501
4255717 | 3123105
1556511 | 1053450
1607302 | 1047569
1362770 | 935359
2583412 | 1092985
1456200 | 950118
2492662 | 1644489
3765388 | 1858175
3185629 | 1780088
4648888 | 3752898
10858434 | 9376400
3189568 | 2217524
4589677 | 2217524
2469437 | 1566361
4094932 | 1566361
1670758 | 1061321
2720670 | 2043476
5192791 | 4176088
2119577 | 868162
1353365 | 918830
1567181 | 1090243
2356239 | 1813994
4632079 | 3672742
1841269 | 1409048
5149641 | 2601707
1539071 | 994221
2166069 | 1003243
4919570 | 4439879
3308327 | 393715
4906415 | 393715
2055205 | 533730
2112015 | 639868
1936402 | 524588
1834026 | 1196655
2302158 | 695880
3314605 | 695880
2693766 | 518336
5392470 | 3793113
7853234 | 6292212
3162514 | 961486
1484222 | 1004854
3451687 | 1004854
2166350 | 867038
5005463 | 1540458
2925208 | 1695931
4211107 | 3755429
2672059 | 2002378
1382618 | 916811
4319590 | 979058
2138747 | 864279
1618289 | 1065512
3823159 | 2368223
1563835 | 973718
2411893 | 1608166
2254516 | 1685779
3765864 | 3210037
2321415 | 1498268
8573520 | 3892273
8995334 | 6321941
13718633 | 6321941
1513864 | 1029580
2828830 | 2242084
7043816 | 2242084
1592334 | 1056368
1981797 | 1404459
4285569 | 3285606
1268239 | 880523
1570733 | 996705
3476066 | 1954614
1704814 | 1091421
2902479 | 2405536
3719320 | 2405536
5803307 | 4887440
1608502 | 1001477
2014881 | 1301402
1993710 | 1330817
1761605 | 1092955
2486451 | 989036
2424498 | 1061971
2312043 | 1055490
3502265 | 2489434
2409034 | 1539269
3148588 | 1539269
4704328 | 1539269
6111820 | 5504644
3325245 | 1145499
1819110 | 1346306
4865557 | 2529681
1679092 | 1174705
1872466 | 1276688
6080068 | 3533052
6780778 | 3533052
7505990 | 3533052
8583015 | 3533052
9763510 | 9270621
1308593 | 852180
1588628 | 1031264
2463979 | 1497065
2236028 | 1508063
1449051 | 942545
4442473 | 3156070
5476833 | 3156070
1703282 | 738708
3374440 | 2426286
4825481 | 2426286
1687274 | 1054640
2729959 | 1054640
2455206 | 1598815
2628157 | 1316981
1409792 | 945086
3738207 | 1952625
5626872 | 5133512
7055003 | 5133512
8354913 | 5133512
11144550 | 5133512
14194158 | 5133512
15953129 | 15198856
3056780 | 1059424
2442060 | 1546662
5795001 | 1546662
2889881 | 1527869
3097785 | 1951676
5764656 | 1951676
1511611 | 1951676
2234739 | 1951676
4024415 | 3158638
5970463 | 3158638
7986438 | 6688929
2659079 | 1344228
2144478 | 1308014
2794777 | 1348453
1860405 | 1324495
4837763 | 3806512
2319256 | 1538441
3189040 | 1538441
3341128 | 1067452
5350945 | 4072962
8850313 | 4072962
1416666 | 951657
1493869 | 991587
1439620 | 994664
2683112 | 1755641
4548518 | 3660022
2343030 | 1368129
4250988 | 3781575
4966047 | 3781575
11323590 | 8363111
12546483 | 8363111
2547486 | 1174047
2121992 | 1467054
1444626 | 950215
2542671 | 1095763
1999320 | 1358864
2791170 | 2326576
3560431 | 2326576
5502697 | 4191569
2430213 | 1735585
1421423 | 950302
1958192 | 950302
2415706 | 1011762
1293338 | 820090
2060730 | 1426400
2537283 | 1744211
3971924 | 3525066
6235137 | 3525066
7354689 | 3525066
1826499 | 1392169
3245220 | 2681741
3876914 | 2681741
1686013 | 1202728
1339643 | 911126
2162862 | 1504066
2402415 | 1938348
3335870 | 1938348
2203100 | 1756672
3069624 | 1756672
3896876 | 1756672
1581909 | 1049015
2874155 | 2344499
6344626 | 5904469
11852006 | 7606033
3009352 | 1989103
1990423 | 1364305
1463269 | 1004929
1034591 | 4217485
11860209 | 11138600
11860209 | 11138600
11860209 | 11138600
16797264 | 11138600
2583203 | 395187
1940356 | 550522
1836045 | 430586
2158085 | 685500
2454034 | 795751
1755752 | 458050
3639122 | 668847
4645355 | 668847
981953 | 668847
2594485 | 1826288
10622224 | 6723135
2307785 | 1042866
7276270 | 1080767
2177455 | 1015465
2542999 | 1050552
1697722 | 1088909
2565850 | 1116447
8109074 | 6679891
1419007 | 6679891
2680946 | 6679891
6543482 | 3057028
8502653 | 3057028
1560392 | 1088659
1529602 | 966874
2317762 | 1637009
1814251 | 1121071
5485727 | 1200164
2556211 | 498501
3468998 | 1236237
5269348 | 1236237
2237860 | 959835
3954886 | 2882705
2441813 | 1311777
4487902 | 3575540
1743434 | 1226394
3452591 | 2844805
4531651 | 3039127
2813196 | 457632
4692975 | 778607
3848838 | 2241063
5192035 | 2241063
1169472 | 2241063
3949358 | 1901939
4550334 | 1901939
2032713 | 1434494
3699356 | 1080106
2670388 | 1079813
2153770 | 1422049
2230617 | 1587310
4223725 | 2986995
1884069 | 1413490
3210915 | 2654121
2682713 | 1332392
3804037 | 3331247
2039478 | 932139
1975278 | 1495830
2984645 | 2587747
2589924 | 1043381
2018857 | 1290780
2103617 | 1534359
2899286 | 1996284
13456232 | 1996284
18217580 | 1996284
2587915 | 1092676
1481131 | 1015076
7556026 | 1015076
2090374 | 1341044
3492649 | 1341044
1566330 | 1043995
3050995 | 924109
2955977 | 928223
1924300 | 1216439
1951590 | 1233694
2184494 | 894247
1713871 | 1052960
5211784 | 1864248
7359943 | 1864248
12282572 | 1864248
3940022 | 518689
2157929 | 649003
3628304 | 677820
4133364 | 1052853
5385013 | 1052853
1652275 | 393333
2521565 | 873625
2722598 | 934824
4263466 | 934824
2384513 | 450584
1949754 | 554087
3095128 | 590809
2632649 | 1237231
1492838 | 977823
2193882 | 857721
1675005 | 1045280
1520935 | 1007523
2692962 | 1508150
4544877 | 3760823
2260353 | 911059
2253134 | 1060761
1710852 | 1113188
1607596 | 1123948
2105200 | 902028
1493734 | 950134
3231009 | 1076457
1737018 | 1149664
2180504 | 1661325
3606444 | 3001229
1619029 | 1037291
1731099 | 1097413
1331937 | 917862
2149117 | 946876
1241954 | 816378
1630645 | 1037013
4458201 | 828144
1481005 | 1000408
3311795 | 1689663
4384954 | 3971715
2427435 | 1327897
3409855 | 3006438
3607443 | 976709
1613933 | 1015950
2488625 | 1479690
5380951 | 1609051
2459426 | 1690974
3002066 | 930111
1868751 | 1239510
2745970 | 1497739
4158344 | 3543658
8948522 | 4632635
2629858 | 1403506
4519421 | 3433782
2111911 | 1298645
2487204 | 1181695
2679501 | 1212103
2398813 | 1945228
3924174 | 1945228
5466556 | 1945228
2035377 | 896528
8493047 | 896528
2126766 | 1545415
4210376 | 3297135
1422052 | 970380
2568993 | 1099841
2400523 | 1456477
1751394 | 1178374
2128758 | 1562886
3934675 | 3092393
2544389 | 1057509
2152308 | 552357
1940488 | 450532
3555463 | 405457
2667805 | 966839
2036182 | 1286422
1875896 | 1141117
3143712 | 908563
10555527 | 8071715
5480343 | 996661
1936284 | 4506411
21251224 | 6532278
21251224 | 6532278
6603522 | 4033477
6603522 | 4033477
12947253 | 4033477
2075699 | 401534
3695462 | 2035451
8089810 | 2035451
12687894 | 2035451
2338598 | 1061598
4975078 | 1588053
6381111 | 5814385
3575556 | 2110560
2662966 | 1024871
5433555 | 1024871
2482703 | 862153
2377312 | 1782317
3891606 | 3283834
1946805 | 1163326
2215887 | 960086
5859689 | 5358358
10175999 | 5358358
5014268 | 4056987
7414077 | 4056987
13139246 | 11804875
17584131 | 11804875
5746604 | 2881734
6382968 | 2881734
10756548 | 7452569
1760943 | 1164323
7177677 | 6694439
11752887 | 6694439
1882236 | 1381300
3691639 | 2955047
1643653 | 1070686
2701622 | 1650675
7556429 | 6008388
8786595 | 6008388
10084256 | 6008388
11602144 | 6008388
3769541 | 3189046
2917153 | 2444846
3855950 | 2444846
9763660 | 7437329
4545274 | 1013800
28179278 | 1013800
1696015 | 1042684
2718565 | 2240971
3488692 | 2240971
4861243 | 4283207
4040991 | 3222427
